title,artists,album,duration_seconds,kind,playlists,score,youtube_url,spotify_url
Sangeet Bangla Era Gem 154 | Cultural Heritage Series,Various Artists,,324,music,sangeet-bangla-era,70.0,https://www.youtube.com/watch?v=sj_0154song,
Sangeet Bangla Era Gem 155 | Cultural Heritage Series,Various Artists,,333,music,sangeet-bangla-era,71.0,https://www.youtube.com/watch?v=sj_0155song,
Sangeet Bangla Era Gem 156 | Cultural Heritage Series,Various Artists,,342,music,sangeet-bangla-era,72.0,https://www.youtube.com/watch?v=sj_0156song,
Sangeet Bangla Era Gem 157 | Cultural Heritage Series,Various Artists,,351,music,sangeet-bangla-era,73.0,https://www.youtube.com/watch?v=sj_0157song,
Sangeet Bangla Era Gem 158 | Cultural Heritage Series,Various Artists,,180,music,sangeet-bangla-era,74.0,https://www.youtube.com/watch?v=sj_0158song,
Sangeet Bangla Era Gem 159 | Cultural Heritage Series,Various Artists,,189,music,sangeet-bangla-era,75.0,https://www.youtube.com/watch?v=sj_0159song,
Sangeet Bangla Era Gem 160 | Cultural Heritage Series,Various Artists,,198,music,sangeet-bangla-era,76.0,https://www.youtube.com/watch?v=sj_0160song,
Sangeet Bangla Era Gem 161 | Cultural Heritage Series,Various Artists,,207,music,sangeet-bangla-era,77.0,https://www.youtube.com/watch?v=sj_0161song,
Sangeet Bangla Era Gem 162 | Cultural Heritage Series,Various Artists,,216,music,sangeet-bangla-era,78.0,https://www.youtube.com/watch?v=sj_0162song,
Sangeet Bangla Era Gem 163 | Cultural Heritage Series,Various Artists,,225,music,sangeet-bangla-era,79.0,https://www.youtube.com/watch?v=sj_0163song,
Sangeet Bangla Era Gem 164 | Cultural Heritage Series,Various Artists,,234,music,sangeet-bangla-era,80.0,https://www.youtube.com/watch?v=sj_0164song,
Sangeet Bangla Era Gem 165 | Cultural Heritage Series,Various Artists,,243,music,sangeet-bangla-era,81.0,https://www.youtube.com/watch?v=sj_0165song,
Sangeet Bangla Era Gem 166 | Cultural Heritage Series,Various Artists,,252,music,sangeet-bangla-era,82.0,https://www.youtube.com/watch?v=sj_0166song,
Sangeet Bangla Era Gem 167 | Cultural Heritage Series,Various Artists,,261,music,sangeet-bangla-era,83.0,https://www.youtube.com/watch?v=sj_0167song,
Sangeet Bangla Era Gem 168 | Cultural Heritage Series,Various Artists,,270,music,sangeet-bangla-era,84.0,https://www.youtube.com/watch?v=sj_0168song,
Sangeet Bangla Era Gem 169 | Cultural Heritage Series,Various Artists,,279,music,sangeet-bangla-era,85.0,https://www.youtube.com/watch?v=sj_0169song,
Sangeet Bangla Era Gem 170 | Cultural Heritage Series,Various Artists,,288,music,sangeet-bangla-era,86.0,https://www.youtube.com/watch?v=sj_0170song,
Sangeet Bangla Era Gem 171 | Cultural Heritage Series,Various Artists,,297,music,sangeet-bangla-era,87.0,https://www.youtube.com/watch?v=sj_0171song,
Sangeet Bangla Era Gem 172 | Cultural Heritage Series,Various Artists,,306,music,sangeet-bangla-era,88.0,https://www.youtube.com/watch?v=sj_0172song,
Sangeet Bangla Era Gem 173 | Cultural Heritage Series,Various Artists,,315,music,sangeet-bangla-era,89.0,https://www.youtube.com/watch?v=sj_0173song,
Sangeet Bangla Era Gem 174 | Cultural Heritage Series,Various Artists,,324,music,sangeet-bangla-era,90.0,https://www.youtube.com/watch?v=sj_0174song,
Sangeet Bangla Era Gem 175 | Cultural Heritage Series,Various Artists,,333,music,sangeet-bangla-era,91.0,https://www.youtube.com/watch?v=sj_0175song,
Sangeet Bangla Era Gem 176 | Cultural Heritage Series,Various Artists,,342,music,sangeet-bangla-era,92.0,https://www.youtube.com/watch?v=sj_0176song,
Sangeet Bangla Era Gem 177 | Cultural Heritage Series,Various Artists,,351,music,sangeet-bangla-era,93.0,https://www.youtube.com/watch?v=sj_0177song,
Sangeet Bangla Era Gem 178 | Cultural Heritage Series,Various Artists,,180,music,sangeet-bangla-era,94.0,https://www.youtube.com/watch?v=sj_0178song,
Sangeet Bangla Era Gem 179 | Cultural Heritage Series,Various Artists,,189,music,sangeet-bangla-era,95.0,https://www.youtube.com/watch?v=sj_0179song,
Sangeet Bangla Era Gem 180 | Cultural Heritage Series,Various Artists,,198,music,sangeet-bangla-era,96.0,https://www.youtube.com/watch?v=sj_0180song,
Sangeet Bangla Era Gem 181 | Cultural Heritage Series,Various Artists,,207,music,sangeet-bangla-era,97.0,https://www.youtube.com/watch?v=sj_0181song,
Sangeet Bangla Era Gem 182 | Cultural Heritage Series,Various Artists,,216,music,sangeet-bangla-era,70.0,https://www.youtube.com/watch?v=sj_0182song,
Sangeet Bangla Era Gem 183 | Cultural Heritage Series,Various Artists,,225,music,sangeet-bangla-era,71.0,https://www.youtube.com/watch?v=sj_0183song,
Sangeet Bangla Era Gem 184 | Cultural Heritage Series,Various Artists,,234,music,sangeet-bangla-era,72.0,https://www.youtube.com/watch?v=sj_0184song,
Sangeet Bangla Era Gem 185 | Cultural Heritage Series,Various Artists,,243,music,sangeet-bangla-era,73.0,https://www.youtube.com/watch?v=sj_0185song,
Sangeet Bangla Era Gem 186 | Cultural Heritage Series,Various Artists,,252,music,sangeet-bangla-era,74.0,https://www.youtube.com/watch?v=sj_0186song,
Sangeet Bangla Era Gem 187 | Cultural Heritage Series,Various Artists,,261,music,sangeet-bangla-era,75.0,https://www.youtube.com/watch?v=sj_0187song,
Sangeet Bangla Era Gem 188 | Cultural Heritage Series,Various Artists,,270,music,sangeet-bangla-era,76.0,https://www.youtube.com/watch?v=sj_0188song,
Sangeet Bangla Era Gem 189 | Cultural Heritage Series,Various Artists,,279,music,sangeet-bangla-era,77.0,https://www.youtube.com/watch?v=sj_0189song,
Sangeet Bangla Era Gem 190 | Cultural Heritage Series,Various Artists,,288,music,sangeet-bangla-era,78.0,https://www.youtube.com/watch?v=sj_0190song,
Sangeet Bangla Era Gem 191 | Cultural Heritage Series,Various Artists,,297,music,sangeet-bangla-era,79.0,https://www.youtube.com/watch?v=sj_0191song,
Sangeet Bangla Era Gem 192 | Cultural Heritage Series,Various Artists,,306,music,sangeet-bangla-era,80.0,https://www.youtube.com/watch?v=sj_0192song,
Sangeet Bangla Era Gem 193 | Cultural Heritage Series,Various Artists,,315,music,sangeet-bangla-era,81.0,https://www.youtube.com/watch?v=sj_0193song,
Sangeet Bangla Era Gem 194 | Cultural Heritage Series,Various Artists,,324,music,sangeet-bangla-era,82.0,https://www.youtube.com/watch?v=sj_0194song,
Sangeet Bangla Era Gem 195 | Cultural Heritage Series,Various Artists,,333,music,sangeet-bangla-era,83.0,https://www.youtube.com/watch?v=sj_0195song,
Sangeet Bangla Era Gem 196 | Cultural Heritage Series,Various Artists,,342,music,sangeet-bangla-era,84.0,https://www.youtube.com/watch?v=sj_0196song,
Sangeet Bangla Era Gem 197 | Cultural Heritage Series,Various Artists,,351,music,sangeet-bangla-era,85.0,https://www.youtube.com/watch?v=sj_0197song,
Sangeet Bangla Era Gem 198 | Cultural Heritage Series,Various Artists,,180,music,sangeet-bangla-era,86.0,https://www.youtube.com/watch?v=sj_0198song,
Sangeet Bangla Era Gem 199 | Cultural Heritage Series,Various Artists,,189,music,sangeet-bangla-era,87.0,https://www.youtube.com/watch?v=sj_0199song,
Sangeet Bangla Era Gem 200 | Cultural Heritage Series,Various Artists,,198,music,sangeet-bangla-era,88.0,https://www.youtube.com/watch?v=sj_0200song,
Sangeet Bangla Era Gem 201 | Cultural Heritage Series,Various Artists,,207,music,sangeet-bangla-era,89.0,https://www.youtube.com/watch?v=sj_0201song,
Sangeet Bangla Era Gem 202 | Cultural Heritage Series,Various Artists,,216,music,sangeet-bangla-era,90.0,https://www.youtube.com/watch?v=sj_0202song,
Sangeet Bangla Era Gem 203 | Cultural Heritage Series,Various Artists,,225,music,sangeet-bangla-era,91.0,https://www.youtube.com/watch?v=sj_0203song,
Sangeet Bangla Era Gem 204 | Cultural Heritage Series,Various Artists,,234,music,sangeet-bangla-era,92.0,https://www.youtube.com/watch?v=sj_0204song,
Sangeet Bangla Era Gem 205 | Cultural Heritage Series,Various Artists,,243,music,sangeet-bangla-era,93.0,https://www.youtube.com/watch?v=sj_0205song,
Sangeet Bangla Era Gem 206 | Cultural Heritage Series,Various Artists,,252,music,sangeet-bangla-era,94.0,https://www.youtube.com/watch?v=sj_0206song,
Sangeet Bangla Era Gem 207 | Cultural Heritage Series,Various Artists,,261,music,sangeet-bangla-era,95.0,https://www.youtube.com/watch?v=sj_0207song,
Sangeet Bangla Era Gem 208 | Cultural Heritage Series,Various Artists,,270,music,sangeet-bangla-era,96.0,https://www.youtube.com/watch?v=sj_0208song,
Sangeet Bangla Era Gem 209 | Cultural Heritage Series,Various Artists,,279,music,sangeet-bangla-era,97.0,https://www.youtube.com/watch?v=sj_0209song,
Sangeet Bangla Era Gem 210 | Cultural Heritage Series,Various Artists,,288,music,sangeet-bangla-era,70.0,https://www.youtube.com/watch?v=sj_0210song,
Sangeet Bangla Era Gem 211 | Cultural Heritage Series,Various Artists,,297,music,sangeet-bangla-era,71.0,https://www.youtube.com/watch?v=sj_0211song,
Sangeet Bangla Era Gem 212 | Cultural Heritage Series,Various Artists,,306,music,sangeet-bangla-era,72.0,https://www.youtube.com/watch?v=sj_0212song,
Sangeet Bangla Era Gem 213 | Cultural Heritage Series,Various Artists,,315,music,sangeet-bangla-era,73.0,https://www.youtube.com/watch?v=sj_0213song,
Sangeet Bangla Era Gem 214 | Cultural Heritage Series,Various Artists,,324,music,sangeet-bangla-era,74.0,https://www.youtube.com/watch?v=sj_0214song,
Sangeet Bangla Era Gem 215 | Cultural Heritage Series,Various Artists,,333,music,sangeet-bangla-era,75.0,https://www.youtube.com/watch?v=sj_0215song,
Sangeet Bangla Era Gem 216 | Cultural Heritage Series,Various Artists,,342,music,sangeet-bangla-era,76.0,https://www.youtube.com/watch?v=sj_0216song,
Sangeet Bangla Era Gem 217 | Cultural Heritage Series,Various Artists,,351,music,sangeet-bangla-era,77.0,https://www.youtube.com/watch?v=sj_0217song,
Sangeet Bangla Era Gem 218 | Cultural Heritage Series,Various Artists,,180,music,sangeet-bangla-era,78.0,https://www.youtube.com/watch?v=sj_0218song,
Sangeet Bangla Era Gem 219 | Cultural Heritage Series,Various Artists,,189,music,sangeet-bangla-era,79.0,https://www.youtube.com/watch?v=sj_0219song,
Sangeet Bangla Era Gem 220 | Cultural Heritage Series,Various Artists,,198,music,sangeet-bangla-era,80.0,https://www.youtube.com/watch?v=sj_0220song,
Sangeet Bangla Era Gem 221 | Cultural Heritage Series,Various Artists,,207,music,sangeet-bangla-era,81.0,https://www.youtube.com/watch?v=sj_0221song,
Sangeet Bangla Era Gem 222 | Cultural Heritage Series,Various Artists,,216,music,sangeet-bangla-era,82.0,https://www.youtube.com/watch?v=sj_0222song,
Sangeet Bangla Era Gem 223 | Cultural Heritage Series,Various Artists,,225,music,sangeet-bangla-era,83.0,https://www.youtube.com/watch?v=sj_0223song,
Sangeet Bangla Era Gem 224 | Cultural Heritage Series,Various Artists,,234,music,sangeet-bangla-era,84.0,https://www.youtube.com/watch?v=sj_0224song,
Sangeet Bangla Era Gem 225 | Cultural Heritage Series,Various Artists,,243,music,sangeet-bangla-era,85.0,https://www.youtube.com/watch?v=sj_0225song,
Sangeet Bangla Era Gem 226 | Cultural Heritage Series,Various Artists,,252,music,sangeet-bangla-era,86.0,https://www.youtube.com/watch?v=sj_0226song,
Sangeet Bangla Era Gem 227 | Cultural Heritage Series,Various Artists,,261,music,sangeet-bangla-era,87.0,https://www.youtube.com/watch?v=sj_0227song,
Sangeet Bangla Era Gem 228 | Cultural Heritage Series,Various Artists,,270,music,sangeet-bangla-era,88.0,https://www.youtube.com/watch?v=sj_0228song,
Sangeet Bangla Era Gem 229 | Cultural Heritage Series,Various Artists,,279,music,sangeet-bangla-era,89.0,https://www.youtube.com/watch?v=sj_0229song,
Sangeet Bangla Era Gem 230 | Cultural Heritage Series,Various Artists,,288,music,sangeet-bangla-era,90.0,https://www.youtube.com/watch?v=sj_0230song,
Sangeet Bangla Era Gem 231 | Cultural Heritage Series,Various Artists,,297,music,sangeet-bangla-era,91.0,https://www.youtube.com/watch?v=sj_0231song,
Sangeet Bangla Era Gem 232 | Cultural Heritage Series,Various Artists,,306,music,sangeet-bangla-era,92.0,https://www.youtube.com/watch?v=sj_0232song,
Sangeet Bangla Era Gem 233 | Cultural Heritage Series,Various Artists,,315,music,sangeet-bangla-era,93.0,https://www.youtube.com/watch?v=sj_0233song,
Sangeet Bangla Era Gem 234 | Cultural Heritage Series,Various Artists,,324,music,sangeet-bangla-era,94.0,https://www.youtube.com/watch?v=sj_0234song,
Sangeet Bangla Era Gem 235 | Cultural Heritage Series,Various Artists,,333,music,sangeet-bangla-era,95.0,https://www.youtube.com/watch?v=sj_0235song,
Sangeet Bangla Era Gem 236 | Cultural Heritage Series,Various Artists,,342,music,sangeet-bangla-era,96.0,https://www.youtube.com/watch?v=sj_0236song,
Sangeet Bangla Era Gem 237 | Cultural Heritage Series,Various Artists,,351,music,sangeet-bangla-era,97.0,https://www.youtube.com/watch?v=sj_0237song,
Sangeet Bangla Era Gem 238 | Cultural Heritage Series,Various Artists,,180,music,sangeet-bangla-era,70.0,https://www.youtube.com/watch?v=sj_0238song,
Sangeet Bangla Era Gem 239 | Cultural Heritage Series,Various Artists,,189,music,sangeet-bangla-era,71.0,https://www.youtube.com/watch?v=sj_0239song,
Sangeet Bangla Era Gem 240 | Cultural Heritage Series,Various Artists,,198,music,sangeet-bangla-era,72.0,https://www.youtube.com/watch?v=sj_0240song,
Sangeet Bangla Era Gem 241 | Cultural Heritage Series,Various Artists,,207,music,sangeet-bangla-era,73.0,https://www.youtube.com/watch?v=sj_0241song,
Sangeet Bangla Era Gem 242 | Cultural Heritage Series,Various Artists,,216,music,sangeet-bangla-era,74.0,https://www.youtube.com/watch?v=sj_0242song,
Sangeet Bangla Era Gem 243 | Cultural Heritage Series,Various Artists,,225,music,sangeet-bangla-era,75.0,https://www.youtube.com/watch?v=sj_0243song,
Sangeet Bangla Era Gem 244 | Cultural Heritage Series,Various Artists,,234,music,sangeet-bangla-era,76.0,https://www.youtube.com/watch?v=sj_0244song,
Sangeet Bangla Era Gem 245 | Cultural Heritage Series,Various Artists,,243,music,sangeet-bangla-era,77.0,https://www.youtube.com/watch?v=sj_0245song,
Sangeet Bangla Era Gem 246 | Cultural Heritage Series,Various Artists,,252,music,sangeet-bangla-era,78.0,https://www.youtube.com/watch?v=sj_0246song,
Sangeet Bangla Era Gem 247 | Cultural Heritage Series,Various Artists,,261,music,sangeet-bangla-era,79.0,https://www.youtube.com/watch?v=sj_0247song,
Sangeet Bangla Era Gem 248 | Cultural Heritage Series,Various Artists,,270,music,sangeet-bangla-era,80.0,https://www.youtube.com/watch?v=sj_0248song,
Sangeet Bangla Era Gem 249 | Cultural Heritage Series,Various Artists,,279,music,sangeet-bangla-era,81.0,https://www.youtube.com/watch?v=sj_0249song,
Sangeet Bangla Era Gem 250 | Cultural Heritage Series,Various Artists,,288,music,sangeet-bangla-era,82.0,https://www.youtube.com/watch?v=sj_0250song,
Sangeet Bangla Era Gem 251 | Cultural Heritage Series,Various Artists,,297,music,sangeet-bangla-era,83.0,https://www.youtube.com/watch?v=sj_0251song,
Sangeet Bangla Era Gem 252 | Cultural Heritage Series,Various Artists,,306,music,sangeet-bangla-era,84.0,https://www.youtube.com/watch?v=sj_0252song,
Sangeet Bangla Era Gem 253 | Cultural Heritage Series,Various Artists,,315,music,sangeet-bangla-era,85.0,https://www.youtube.com/watch?v=sj_0253song,
Sangeet Bangla Era Gem 254 | Cultural Heritage Series,Various Artists,,324,music,sangeet-bangla-era,86.0,https://www.youtube.com/watch?v=sj_0254song,
Sangeet Bangla Era Gem 255 | Cultural Heritage Series,Various Artists,,333,music,sangeet-bangla-era,87.0,https://www.youtube.com/watch?v=sj_0255song,
Sangeet Bangla Era Gem 256 | Cultural Heritage Series,Various Artists,,342,music,sangeet-bangla-era,88.0,https://www.youtube.com/watch?v=sj_0256song,
Sangeet Bangla Era Gem 257 | Cultural Heritage Series,Various Artists,,351,music,sangeet-bangla-era,89.0,https://www.youtube.com/watch?v=sj_0257song,
Sangeet Bangla Era Gem 258 | Cultural Heritage Series,Various Artists,,180,music,sangeet-bangla-era,90.0,https://www.youtube.com/watch?v=sj_0258song,
Sangeet Bangla Era Gem 259 | Cultural Heritage Series,Various Artists,,189,music,sangeet-bangla-era,91.0,https://www.youtube.com/watch?v=sj_0259song,
Sangeet Bangla Era Gem 260 | Cultural Heritage Series,Various Artists,,198,music,sangeet-bangla-era,92.0,https://www.youtube.com/watch?v=sj_0260song,
Sangeet Bangla Era Gem 261 | Cultural Heritage Series,Various Artists,,207,music,sangeet-bangla-era,93.0,https://www.youtube.com/watch?v=sj_0261song,
Sangeet Bangla Era Gem 262 | Cultural Heritage Series,Various Artists,,216,music,sangeet-bangla-era,94.0,https://www.youtube.com/watch?v=sj_0262song,
Sangeet Bangla Era Gem 263 | Cultural Heritage Series,Various Artists,,225,music,sangeet-bangla-era,95.0,https://www.youtube.com/watch?v=sj_0263song,
Sangeet Bangla Era Gem 264 | Cultural Heritage Series,Various Artists,,234,music,sangeet-bangla-era,96.0,https://www.youtube.com/watch?v=sj_0264song,
Sangeet Bangla Era Gem 265 | Cultural Heritage Series,Various Artists,,243,music,sangeet-bangla-era,97.0,https://www.youtube.com/watch?v=sj_0265song,
Sangeet Bangla Era Gem 266 | Cultural Heritage Series,Various Artists,,252,music,sangeet-bangla-era,70.0,https://www.youtube.com/watch?v=sj_0266song,
Sangeet Bangla Era Gem 267 | Cultural Heritage Series,Various Artists,,261,music,sangeet-bangla-era,71.0,https://www.youtube.com/watch?v=sj_0267song,
Sangeet Bangla Era Gem 268 | Cultural Heritage Series,Various Artists,,270,music,sangeet-bangla-era,72.0,https://www.youtube.com/watch?v=sj_0268song,
Sangeet Bangla Era Gem 269 | Cultural Heritage Series,Various Artists,,279,music,sangeet-bangla-era,73.0,https://www.youtube.com/watch?v=sj_0269song,
Sangeet Bangla Era Gem 270 | Cultural Heritage Series,Various Artists,,288,music,sangeet-bangla-era,74.0,https://www.youtube.com/watch?v=sj_0270song,
Sangeet Bangla Era Gem 271 | Cultural Heritage Series,Various Artists,,297,music,sangeet-bangla-era,75.0,https://www.youtube.com/watch?v=sj_0271song,
Sangeet Bangla Era Gem 272 | Cultural Heritage Series,Various Artists,,306,music,sangeet-bangla-era,76.0,https://www.youtube.com/watch?v=sj_0272song,
Sangeet Bangla Era Gem 273 | Cultural Heritage Series,Various Artists,,315,music,sangeet-bangla-era,77.0,https://www.youtube.com/watch?v=sj_0273song,
Sangeet Bangla Era Gem 274 | Cultural Heritage Series,Various Artists,,324,music,sangeet-bangla-era,78.0,https://www.youtube.com/watch?v=sj_0274song,
Sangeet Bangla Era Gem 275 | Cultural Heritage Series,Various Artists,,333,music,sangeet-bangla-era,79.0,https://www.youtube.com/watch?v=sj_0275song,
Sangeet Bangla Era Gem 276 | Cultural Heritage Series,Various Artists,,342,music,sangeet-bangla-era,80.0,https://www.youtube.com/watch?v=sj_0276song,
Sangeet Bangla Era Gem 277 | Cultural Heritage Series,Various Artists,,351,music,sangeet-bangla-era,81.0,https://www.youtube.com/watch?v=sj_0277song,
Sangeet Bangla Era Gem 278 | Cultural Heritage Series,Various Artists,,180,music,sangeet-bangla-era,82.0,https://www.youtube.com/watch?v=sj_0278song,
Sangeet Bangla Era Gem 279 | Cultural Heritage Series,Various Artists,,189,music,sangeet-bangla-era,83.0,https://www.youtube.com/watch?v=sj_0279song,
Sangeet Bangla Era Gem 280 | Cultural Heritage Series,Various Artists,,198,music,sangeet-bangla-era,84.0,https://www.youtube.com/watch?v=sj_0280song,
